標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
近星巴克農建地B,台東縣臺東市東農段,,土地,1132.17,,,0樓/0樓,無車位,1,LB07307GH,2025-09-30 16:55:10
綠島土地,台東縣綠島鄉漁港,,土地,166.21,,,0樓/0樓,無車位,831,PB02845GH,2025-09-30 16:55:10
雙車庫海景全新別墅D別17,台東縣臺東市建和四街,1.5年,別墅/透天,50.24,44.07,5房2廳5衛,1-3樓/3樓,無車位,1,PB03340GH,2025-09-30 16:55:18
東基旁建地,台東縣臺東市台東,,土地,73.81,,,0樓/0樓,無車位,2,PB03520GH,2025-09-30 16:55:18
知本雲南建地,台東縣臺東市建華段,,土地,181.92,,,0樓/0樓,無車位,1,PB03723GH,2025-09-30 16:55:18
太平整新透天,台東縣卑南鄉太平路,38.9年,別墅/透天,36.68,33.57,3房2廳2衛,1-2樓/0樓,無車位,588,PB03839GH,2025-09-30 16:55:18
碧海藍天農地,台東縣臺東市合江段,,土地,1001.93,,,0樓/0樓,無車位,463,PB03973GH,2025-09-30 16:55:18
台東都內農地珍貴牛樟樹莊園惜售,台東縣臺東市永豐段,,土地,1643.27,,,0樓/0樓,無車位,2,GS138618HB,2025-09-30 16:55:18
大潤發旁工業建地,台東縣臺東市區,,土地,627.84,,,0樓/0樓,無車位,6,PS105870HB,2025-09-30 16:55:18
近新站都內農地,台東縣臺東市區,,土地,1989.56,,,0樓/0樓,無車位,4,PS112308HB,2025-09-30 16:55:18
【專任】台東地標建地,台東縣臺東市區,,土地,137.08,,,0樓/0樓,無車位,3,PS113083HB,2025-09-30 16:55:18
J426成功南美山9分農地,台東縣成功鎮小湊段美山小段,,土地,2907.03,,,0樓/0樓,無車位,816,PS113373HB,2025-09-30 16:55:18
農249成都南路有水有電農地,台東縣臺東市豐成段,,土地,1001.83,,,0樓/0樓,無車位,990,PS116077HB,2025-09-30 16:55:18
農267 田寮社區旁農地,台東縣卑南鄉利泰,,土地,3327.08,,,0樓/0樓,無車位,2,PS117490HB,2025-09-30 16:55:18
台東市｜輕齡車位1樓華廈,台東縣臺東市更生北路,4.8年,其它,24.75,19.11,3房2廳2衛,1樓/5樓,其他,758,XS131974HB,2025-09-30 16:55:18
都歷高一33班民宿,台東縣池上鄉都歷路,3.9年,別墅/透天,94.66,89.72,5房1廳5衛,1-2樓/0樓,無車位,3,XS134793HB,2025-09-30 16:55:18
馬亨亨正路邊農地,台東縣臺東市區,,土地,1449.1,,,0樓/0樓,無車位,2,LS94945HB,2025-09-30 16:55:18
幸福六房溫馨舍,台東縣臺東市北安路,44.0年,別墅/透天,30.88,30.88,6房6衛,1-2樓/0樓,無車位,998,PB02504GH,2025-09-30 16:55:18
近機場都計農地,台東縣臺東市豐谷北路,,土地,2384.41,,,0樓/0樓,無車位,3,PB03674GH,2025-09-30 16:55:18
興昌水電齊全農地,台東縣東河鄉北八里段,,土地,1063.8,,,0樓/0樓,無車位,888,PB03875GH,2025-09-30 16:55:18
亞灣湯泉雅居套房,台東縣卑南鄉鎮樂路,32.0年,套房,12.2,9.35,1房1衛,4樓/6樓,無車位,88,PB04158GH,2025-09-30 16:55:18
近工業區都計內農地A農145,台東縣臺東市光明段,,土地,714.81,,,0樓/0樓,無車位,1,PB04204GH,2025-09-30 16:55:18
中華路二段店住A店158,台東縣臺東市市區,42.1年,店面,34.4,34.4,5房2廳2衛,1-2樓/2樓,無車位,1,PB04252GH,2025-09-30 16:55:26
馬亨亨大道都農家園(14筆),台東縣臺東市南榮段,,土地,101.55,,,0樓/0樓,無車位,223,SS62709HB,2025-09-30 16:55:26
台東更生北路透天I,台東縣臺東市更生北路,45.7年,別墅/透天,34.81,34.81,,1-2樓/2樓,無車位,698,WB01185GH,2025-09-30 16:55:26
近市區超便利都計農地,台東縣臺東市青島街,,土地,803.44,,,0樓/0樓,無車位,2,WS53540HB,2025-09-30 16:55:26
小而美透天B,台東縣臺東市區,4.3年,別墅/透天,23.05,22.26,1房1廳2衛,1-2樓/2樓,無車位,1,LS110810HB,2025-09-30 16:55:26
D109市區高投報率三角店住,台東縣臺東市杭州街,43.8年,別墅/透天,75.08,75.08,13房4廳8衛,1-2樓/2樓,無車位,2,LS115509HB,2025-09-30 16:55:26
知本吉泰路都內農地,台東縣臺東市區,,土地,1254.07,,,0樓/0樓,無車位,1,PS111902HB,2025-09-30 16:55:26
別116 全新關山精緻別墅,台東縣關山鎮自由路,1.3年,別墅/透天,58.97,54.59,4房2廳5衛,1-3樓/3樓,無車位,1,PS114332HB,2025-09-30 16:55:26
B182巷弄靜巷透天,台東縣臺東市迪化路,45.4年,別墅/透天,23.27,23.27,3房2廳2衛,1-2樓/0樓,無車位,550,PS117828HB,2025-09-30 16:55:26
市區輕屋齡投資店住,台東縣臺東市區,6.9年,店面,91.33,86.65,7房3廳6衛,1-4樓/4樓,無車位,2,PS122055HB,2025-09-30 16:55:26
G308知本都內送屋農地,台東縣臺東市建本段,,土地,1254.07,,,0樓/0樓,無車位,800,PS122801HB,2025-09-30 16:55:26
台東新站輕屋齡11套房別墅B,台東縣臺東市興安路二段,8.2年,別墅/透天,118.4,111.26,11房1廳11衛,1-4樓/0樓,無車位,2,PS123120HB,2025-09-30 16:55:26
C285成功全新車庫別墅AB,台東縣成功鎮長春街,0.3年,別墅/透天,56.45,51.73,4房2廳5衛,1-3樓/3樓,無車位,1,PS123477HB,2025-09-30 16:55:26
郡界椰林農舍,台東縣東河鄉都蘭,11.0年,其它,14.92,14.92,2房1廳1衛,1樓/1樓,無車位,2,LS88318HB,2025-09-30 16:55:26
富山省道旁建地,台東縣卑南鄉富山,,土地,181.32,,,0樓/0樓,無車位,2,LS91835HB,2025-09-30 16:55:26
建和國小旁都內建地,台東縣臺東市建和四街,,土地,191.95,,,0樓/0樓,無車位,978,LS98508HB,2025-09-30 16:55:26
大豐靜巷透天A透50,台東縣臺東市正氣北路,41.0年,別墅/透天,32.85,32.85,3房2廳2衛,1-2樓/2樓,無車位,750,PB02665GH,2025-09-30 16:55:26
近成都南路農地,台東縣臺東市豐成段,,土地,1768.04,,,0樓/0樓,無車位,1,PB03978GH,2025-09-30 16:55:26
大鎮D區有車位華廈A公75,台東縣臺東市市區,29.3年,華廈,37.95,27.03,3房2廳2衛,4樓/7樓,無車位,758,PB04296GH,2025-09-30 16:55:26
全新市區車位二房,台東縣臺東市開封街,0.3年,公寓,26.62,17.54,2房2廳2衛,5樓/5樓,其他,960,PB04343GH,2025-09-30 16:55:26
台東卑南綠色隧道美透天,台東縣卑南鄉賓朗路,46.0年,別墅/透天,36.89,36.89,3房2廳2衛,1-2樓/2樓,無車位,666,KS147566HB,2025-09-30 16:55:35
合江唯美農地,台東縣臺東市區,,土地,1025.79,,,0樓/0樓,無車位,500,LS104673HB,2025-09-30 16:55:35
G299知本稻香都內農地,台東縣臺東市建本段,,土地,2343.98,,,0樓/0樓,無車位,1,PS113119HB,2025-09-30 16:55:35
G311都內牛樟芳香農地Ａ,台東縣臺東市永豐段,,土地,453.75,,,0樓/0樓,無車位,666,PS113795HB,2025-09-30 16:55:35
A146太平2房幸福公寓,台東縣卑南鄉太平路,31.3年,公寓,28.24,25.35,2房2廳2衛,2樓/0樓,無車位,460,PS118734HB,2025-09-30 16:55:35
都蘭大地坪三角窗平房【專】,台東縣東河鄉都蘭路,47.8年,別墅/透天,23.33,23.33,3房2廳1衛,1樓/1樓,無車位,1,PS121329HB,2025-09-30 16:55:35
【專任】雙車庫安親房別墅,台東縣臺東市區,9.5年,別墅/透天,64.79,61.72,5房2廳5衛,1-3樓/0樓,其他,1,PS121719HB,2025-09-30 16:55:35
縱谷線桃花心木農舍,台東縣關山鎮山富,8.9年,其它,59.39,59.39,8房8衛,1樓/1樓,無車位,2,LS94298HB,2025-09-30 16:55:35
漢中河堤景觀別墅,台東縣臺東市漢中街,32.8年,別墅/透天,58.1,58.1,4房2廳4衛,1-3樓/3樓,無車位,2,PB02478GH,2025-09-30 16:55:35
知本富貴街套房(四)D公25,台東縣臺東市富貴街,31.9年,公寓,13.91,9.17,1房1衛,2樓/6樓,無車位,98,PB03126GH,2025-09-30 16:55:35
大豐靜巷透天,台東縣臺東市常德段,41.0年,別墅/透天,32.85,32.85,3房2廳2衛,2樓/0樓,無車位,750,PB03322GH,2025-09-30 16:55:35
市區投資建地,台東縣臺東市台東段,,土地,35.09,,,0樓/0樓,無車位,701,PB04089GH,2025-09-30 16:55:35
真賺錢商業區建地,台東縣臺東市台東段,,土地,32.97,,,0樓/0樓,無車位,1,PB04104GH,2025-09-30 16:55:35
正氣北大地坪店面,台東縣臺東市正氣北路,36.1年,店面,53.92,53.92,1房1廳1衛,1-2樓/2樓,無車位,2,PB04181GH,2025-09-30 16:55:35
仁字區漂亮別墅,台東縣臺東市仁二街,37.0年,別墅/透天,48.22,44.03,5房2廳3衛,1-2樓/2樓,無車位,1,PB04258GH,2025-09-30 16:55:35
步道旁整新透天A透96,台東縣臺東市市區,52.6年,別墅/透天,22.17,22.17,2房2廳2衛,1-2樓/2樓,無車位,688,PB04307GH,2025-09-30 16:55:35
南一精緻2房華廈,台東縣臺東市南一街,5.2年,華廈,22.96,15.74,2房2廳1衛,5樓/5樓,其他,660,PB04342GH,2025-09-30 16:55:35
專任-成功鎮海景農地,台東縣成功鎮鹽濱路,,土地,949.53,,,0樓/0樓,無車位,1,AS118206HB,2025-09-30 16:55:35
2分小小牛樟樹園優質農地,台東縣臺東市永豐段,,土地,605.23,,,0樓/0樓,無車位,840,GS138548HB,2025-09-30 16:55:35
【專任】豐年百坪巷內透天,台東縣臺東市區,50.3年,別墅/透天,22.56,22.56,4房3廳1衛,1樓/0樓,無車位,1,PS117314HB,2025-09-30 16:55:35
公64大鎮平車兩房,台東縣臺東市中興路二段,29.3年,華廈,24.29,18.41,2房2廳2衛,3樓/9樓,其他,668,PS120021HB,2025-09-30 16:55:44
綠島朝日溫泉建地【專任】,台東縣綠島鄉公館東段,,土地,59.91,,,0樓/0樓,無車位,600,PS120772HB,2025-09-30 16:55:44
近臨海路農地,台東縣臺東市區,,土地,598.91,,,0樓/0樓,無車位,558,PS121982HB,2025-09-30 16:55:44
建和農地,台東縣臺東市區,,土地,409.01,,,0樓/0樓,無車位,180,PS123269HB,2025-09-30 16:55:44
C284成功全新車庫別墅A,台東縣成功鎮長春街,0.3年,別墅/透天,55.74,51.08,4房2廳5衛,1-3樓/3樓,無車位,1,PS123462HB,2025-09-30 16:55:44
成功美山美景美農地,台東縣成功鎮美山路,,土地,1152.22,,,0樓/0樓,無車位,550,LS86332HB,2025-09-30 16:55:44
解憂美農舍,台東縣卑南鄉文泰路,12.3年,其它,75.12,75.12,5房2廳7衛,1-2樓/2樓,無車位,3,LS94781HB,2025-09-30 16:55:44
南王車位三房華廈B,台東縣臺東市更生北路,1.3年,公寓,35.25,23.94,3房2廳2衛,4樓/5樓,無車位,898,PB02932GH,2025-09-30 16:55:44
市中心商圈店面A店137,台東縣臺東市市區,48.4年,店面,89.8,89.8,4房2廳2衛,-1-4樓/4樓,無車位,2,PB03568GH,2025-09-30 16:55:44
公園有建物農地,台東縣臺東市文化公園路,,土地,857.51,,,0樓/0樓,無車位,5,PB03841GH,2025-09-30 16:55:44
台東知本車站收租套房透店,台東縣臺東市富榮路,29.8年,別墅/透天,62.48,62.48,7房2廳4衛,1-5樓/5樓,無車位,1,PB03892GH,2025-09-30 16:55:44
豐榮國小的透天,台東縣臺東市中華路二段,51.4年,別墅/透天,16.17,16.17,4房3廳1衛,1樓/0樓,無車位,685,PB03940GH,2025-09-30 16:55:44
市區真海景第一排,台東縣臺東市湧泉段,,土地,79.55,,,0樓/0樓,無車位,1,PB04326GH,2025-09-30 16:55:44
開封新2房電梯公寓BA公76,台東縣臺東市市區,0.3年,華廈,24.67,16.42,2房1廳2衛,3樓/5樓,無車位,830,PB04329GH,2025-09-30 16:55:44
知本富野溫泉湯屋M,台東縣太麻里鄉太麻里金崙,27.6年,其它,14.53,10.68,1房1廳1衛,8樓/10樓,無車位,168,SS60940HB,2025-09-30 16:55:44
鐵道旁美別墅A 72,台東縣臺東市新生路,4.3年,別墅/透天,22.74,22.02,1房1廳2衛,1-2樓/2樓,無車位,1,LS118009HB,2025-09-30 16:55:44
J449長濱清原都內農地,台東縣長濱鄉仰光段,,土地,2989.73,,,0樓/0樓,無車位,1,PS113739HB,2025-09-30 16:55:44
農281 知本青林段農地(專約,台東縣臺東市青林段,,土地,2667.63,,,0樓/0樓,無車位,588,PS122029HB,2025-09-30 16:55:44
雲南路透天2 D透07,台東縣臺東市雲南路,21.0年,別墅/透天,13.28,11.05,4房2廳3衛,1-3樓/0樓,無車位,730,LB06130GH,2025-09-30 16:55:44
大面寬世外桃源別墅C別28,台東縣卑南鄉賓朗路,43.6年,別墅/透天,47.15,42.56,3房2廳3衛,1-2樓/2樓,無車位,1,PB02692GH,2025-09-30 16:55:44
好視野有廚房套房,台東縣臺東市豐年,29.3年,公寓,13.35,9.67,1房1衛,9樓/9樓,無車位,358,PB02739GH,2025-09-30 16:55:52
市區辦公華廈1,台東縣臺東市新生,30.7年,華廈,94.08,66.12,3.5衛,4樓/0樓,無車位,2,PB03074GH,2025-09-30 16:55:52
高台好風景農地,台東縣鹿野鄉高台段,,土地,828,,,0樓/0樓,無車位,1,PB03673GH,2025-09-30 16:55:52
山海琚賺錢金店面A店153,台東縣臺東市市區,3.5年,店面,22.38,16.7,1廳1衛,1樓/14樓,無車位,1,PB04150GH,2025-09-30 16:55:52
豐源甲建,台東縣臺東市豐川段,,土地,106.71,,,0樓/0樓,無車位,1,PB04339GH,2025-09-30 16:55:52
【專任】家樂福旁2樓公寓,台東縣臺東市區,43.0年,公寓,30.37,27.51,3房2廳2衛,2樓/4樓,無車位,458,PS119573HB,2025-09-30 16:55:52
仁二三角窗店住,台東縣臺東市區,30.2年,別墅/透天,82.3,82.3,4房3廳3衛,1-4樓/4樓,無車位,1,PS121081HB,2025-09-30 16:55:52
太平精緻全新別墅Ａ１,台東縣卑南鄉太平路,1.4年,別墅/透天,51.44,47,3房2廳4衛,1-3樓/3樓,其他,1,PS122731HB,2025-09-30 16:55:52
富岡山海景行館,台東縣臺東市松江路一段,16.8年,其它,158.32,111.06,6房3廳6衛,1-3樓/3樓,無車位,4,LB07456GH,2025-09-30 16:55:52
郡界清靜農地,台東縣東河鄉都蘭,,土地,811.52,,,0樓/0樓,無車位,1,LS88320HB,2025-09-30 16:55:52
近中華路透天,台東縣臺東市台東,47.4年,別墅/透天,37.33,37.33,5房3廳3.5衛,1-2樓/0樓,無車位,950,PB02986GH,2025-09-30 16:55:52
都計農公園預定地旁近火車站,台東縣臺東市石壁段,,土地,134.44,,,0樓/0樓,無車位,250,CS177194HB,2025-09-30 16:55:52
別111睿智美墅,台東縣臺東市更生路,25.4年,別墅/透天,54.75,54.75,5房3廳4衛,1-4樓/4樓,無車位,1,PS111499HB,2025-09-30 16:55:52
南王優質百坪建地【專任】,台東縣臺東市更生北路,,土地,137.66,,,0樓/0樓,無車位,1,PS115143HB,2025-09-30 16:55:52
建和四街優質別墅,台東縣臺東市區,1.5年,別墅/透天,50.24,44.07,5房2廳5衛,1-3樓/3樓,其他,1,PS117880HB,2025-09-30 16:55:52
【專任】豐原橋旁農地,台東縣臺東市區,,土地,875.79,,,0樓/0樓,無車位,1,PS118059HB,2025-09-30 16:55:52
石壁農地,台東縣臺東市區,,土地,1405.12,,,0樓/0樓,無車位,719,PS119412HB,2025-09-30 16:55:52
市郊極品電梯農舍,台東縣臺東市青海路三段,2.8年,其它,168.08,153.43,6房3廳8衛,1-3樓/3樓,無車位,3,PS122581HB,2025-09-30 16:55:52
市區有車庫別墅,台東縣臺東市區,25.4年,別墅/透天,58.16,58.16,4房2廳4衛,1-4樓/4樓,其他,1,PS122835HB,2025-09-30 16:55:52
店103 車站店藏電梯店住B戶,台東縣臺東市興安路二段,8.2年,店面,118.43,111.27,11房1廳12衛,4樓/0樓,無車位,2,PS123076HB,2025-09-30 16:55:52
市區套房收租店面A店110,台東縣臺東市復興路,8.2年,店面,198.82,195.72,16房2廳17衛,1-4樓/4樓,無車位,5,PB02682GH,2025-09-30 16:56:00
更生路金店面A店130,台東縣臺東市市區,47.2年,店面,33.94,33.94,2房2廳2衛,1-2樓/2樓,無車位,1,PB03336GH,2025-09-30 16:56:00
鹿野瑞豐建地,台東縣鹿野鄉瑞豐段,,土地,79.32,,,0樓/0樓,無車位,317,PB04031GH,2025-09-30 16:56:00
C126 溫泉大別墅讓渡,台東縣卑南鄉龍泉路,32.2年,其它,210,210,14房5廳14衛,1-3樓/3樓,無車位,1,LS115397HB,2025-09-30 16:56:00
別97天空之境別墅,台東縣成功鎮都歷路,3.9年,別墅/透天,94.66,94.66,3房1廳3衛,1-2樓/2樓,無車位,3,PS109255HB,2025-09-30 16:56:00
農219 緣份農地 3,台東縣臺東市建康段,,土地,882.63,,,0樓/0樓,無車位,598,PS109849HB,2025-09-30 16:56:00
豐年透天,台東縣臺東市區,45.9年,別墅/透天,26.36,26.36,,1-2樓/0樓,無車位,498,PS113464HB,2025-09-30 16:56:00
J434綠島靜謐小農地,台東縣綠島鄉下南寮段,,土地,53.41,,,0樓/0樓,無車位,53,PS113841HB,2025-09-30 16:56:00
南王悠閒一樓公寓,台東縣臺東市區,29.9年,公寓,34.11,25.23,3房2廳3衛,1樓/4樓,無車位,738,PS114380HB,2025-09-30 16:56:00
【專任】東海國宅2+1房,台東縣臺東市區,30.6年,華廈,25.73,17.97,2房1廳1衛,8樓/8樓,無車位,498,PS117578HB,2025-09-30 16:56:00
【專任】甲種三角窗工業用地,台東縣臺東市區,,土地,1322.94,,,0樓/0樓,無車位,12,PS119120HB,2025-09-30 16:56:00
A155好視野景觀華廈,台東縣臺東市精誠路,30.7年,華廈,26.7,20.2,2房2廳1.5衛,9樓/10樓,無車位,708,PS120823HB,2025-09-30 16:56:00
G378豐里休閒農建地+屋,台東縣臺東市豐里街,,土地,269.06,,,0樓/0樓,無車位,1,PS122398HB,2025-09-30 16:56:00
J515成功鎮橘子山3分農地,台東縣成功鎮新港段新港小段,,土地,907.5,,,0樓/0樓,無車位,227,PS122600HB,2025-09-30 16:56:00
新站11房電梯別墅,台東縣臺東市區,8.2年,別墅/透天,118.42,111.26,11房2廳11衛,1-4樓/4樓,其他,2,PS122823HB,2025-09-30 16:56:00
田園旁寧靜別墅,台東縣臺東市區,21.9年,別墅/透天,52.11,44.75,4房2廳3衛,1-3樓/3樓,其他,1,PS123044HB,2025-09-30 16:56:00
獨棟大地坪別墅A別150,台東縣臺東市市區,30.8年,別墅/透天,102.84,97.31,4房3廳4衛,1-2樓/2樓,無車位,3,PB03157GH,2025-09-30 16:56:00
初鹿3甲農地,台東縣卑南鄉初鹿一街,,土地,10074.12,,,0樓/0樓,無車位,2,PB03766GH,2025-09-30 16:56:00
更生路全新整修店住A店148,台東縣臺東市市區,48.3年,店面,39.02,39.02,3房2廳2衛,-1-2樓/2樓,無車位,1,PB03988GH,2025-09-30 16:56:00
長濱三間屋海景農地,台東縣長濱鄉大霸來段,,土地,1723.03,,,0樓/0樓,無車位,698,KS179124HB,2025-09-30 16:56:00
知本建地B,台東縣臺東市區,,土地,141.73,,,0樓/0樓,無車位,2,PS106240HB,2025-09-30 16:56:09
D172市區三角車庫店住,台東縣臺東市蘭州街,29.7年,別墅/透天,95.49,88.58,6房2廳5衛,1-4樓/4樓,無車位,1,PS114688HB,2025-09-30 16:56:09
J435綠島迷你農地,台東縣綠島鄉上南寮段,,土地,280.2,,,0樓/0樓,無車位,250,PS116661HB,2025-09-30 16:56:09
農212高台田野農地,台東縣鹿野鄉高台段,,土地,1978.29,,,0樓/1樓,無車位,1,PS117210HB,2025-09-30 16:56:09
池上福文建地,台東縣池上鄉福文,,土地,121.43,,,0樓/0樓,無車位,1,PS117238HB,2025-09-30 16:56:09
C242豐里車庫別墅,台東縣臺東市重慶路,32.5年,別墅/透天,47.73,47.73,3房3廳2衛,1-3樓/0樓,無車位,860,PS118833HB,2025-09-30 16:56:09
D203新站路寬全新店住,台東縣臺東市新站路,0.5年,別墅/透天,60.62,56.07,4房2廳6衛,1-3樓/0樓,無車位,1,PS119458HB,2025-09-30 16:56:09
店97  知本轉角店面,台東縣臺東市吉泰路,23.4年,其它,10.57,10.57,,1樓/1樓,無車位,1,PS120130HB,2025-09-30 16:56:09
H094鹿野金賺鳳梨園農地,台東縣鹿野鄉0443四維段,,土地,3091.65,,,0樓/0樓,無車位,1,PS120811HB,2025-09-30 16:56:09
中正路金店住,台東縣臺東市區,50.8年,店面,26.34,26.34,5房2廳2.5衛,1-3樓/3樓,無車位,1,PS120872HB,2025-09-30 16:56:09
新站百坪建地,台東縣臺東市區,,土地,123.58,,,0樓/0樓,無車位,2,PS122690HB,2025-09-30 16:56:09
別149 戀戀太平別墅A1,台東縣卑南鄉太平路,1.4年,別墅/透天,51.44,47,3房2廳4衛,3樓/0樓,無車位,1,PS123106HB,2025-09-30 16:56:09
強國街三角窗優店住,台東縣臺東市區,30.7年,店面,57.2,47.61,2房2廳3衛,1-2樓/10樓,無車位,899,LS84860HB,2025-09-30 16:56:09
全新整理車庫透天A透92,台東縣臺東市市區,39.6年,別墅/透天,31.8,31.8,2廳2衛,1-2樓/2樓,無車位,798,PB03997GH,2025-09-30 16:56:09
行政區商圈平房A,台東縣臺東市中興路三段,49.3年,別墅/透天,12.09,12.09,2房2廳1衛,1樓/1樓,無車位,398,PB04155GH,2025-09-30 16:56:09
泰安果香園,台東縣卑南鄉泰安段,,土地,919.22,,,0樓/0樓,無車位,500,PB04280GH,2025-09-30 16:56:09
大鎮E區漂亮頂樓,台東縣臺東市新展街,29.3年,華廈,35.09,23.41,3房1廳2衛,7樓/7樓,其他,680,PB04353GH,2025-09-30 16:56:09
專任 台東鹿野馬路旁方正農地,台東縣鹿野鄉隆昌段,,土地,1871.6,,,0樓/0樓,無車位,1,CS176897HB,2025-09-30 16:56:09
近市區優質農地,台東縣臺東市區,,土地,1512.5,,,0樓/0樓,無車位,1,PS106403HB,2025-09-30 16:56:09
市區優質透天,台東縣臺東市區,41.2年,別墅/透天,37.17,37.17,4房2廳3.5衛,1-3樓/3樓,無車位,1,PS114747HB,2025-09-30 16:56:09
透64 運動公園優透天,台東縣臺東市豐盛路,52.1年,別墅/透天,14.69,14.69,4房2廳3衛,3樓/3樓,無車位,880,PS119359HB,2025-09-30 16:56:18
仁五街美別墅,台東縣臺東市區,37.9年,別墅/透天,44.51,40.86,4房2廳3衛,1-2樓/0樓,其他,1,PS120445HB,2025-09-30 16:56:18
池上田野豪華別野,台東縣池上鄉文化路,6.0年,其它,114.51,106.21,6房3廳7衛,1-2樓/2樓,無車位,4,XS131480HB,2025-09-30 16:56:18
寶桑路建地,台東縣臺東市台東段,,土地,19.97,,,0樓/0樓,無車位,568,PB03373GH,2025-09-30 16:56:18
知本站前商用角地,台東縣臺東市建成段,,土地,96.66,,,0樓/0樓,無車位,1,PB03414GH,2025-09-30 16:56:18
