標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
四季春溫馨亮麗五房加車位,基隆市信義區花源五街,30.5年,華廈,88.39,66.23,5房3廳4衛,2樓/9樓,坡道平面車位,1,XS136408HB,2025-10-02 03:13:47
深美國小旁五房透天,基隆市信義區教忠街,30.9年,別墅/透天,59.28,48.74,5房2廳3衛,1-5樓/5樓,無車位,1,XS137110HB,2025-10-02 03:13:47
安樂市場旁美寓,基隆市安樂區安一路,37.8年,公寓,24.7,22.72,3房2廳1衛,4樓/5樓,無車位,568,YS172072HB,2025-10-02 03:13:47
基金發財金店面,基隆市安樂區基金一路,30.7年,華廈,63.13,45.05,,1樓/7樓,無車位,1,YS179783HB,2025-10-02 03:13:47
優勝美地-基隆之眼,基隆市七堵區瑪陵坑段西勢面桶寮,,土地,5072.32,,,0樓/0樓,無車位,7,YS183303HB,2025-10-02 03:13:47
海洋大學三套房收租美寓,基隆市中正區正濱路,31.2年,公寓,28.84,25.82,3房3衛,5樓/5樓,無車位,598,QS40810HB,2025-10-02 03:13:47
C7072基隆信義區深美土地,基隆市信義區深美街,,土地,9720.55,,,0樓/0樓,無車位,53,XS91477HB,2025-10-02 03:13:47
富麗電梯透天別墅,基隆市安樂區基金一路,9.8年,別墅/透天,126.02,118.67,5房3廳3衛,1-5樓/5樓,其他,3,YB05037GH,2025-10-02 03:13:47
暖暖獨棟電梯別墅,基隆市暖暖區源遠路,3.1年,別墅/透天,84.7,84.7,7房2廳3衛,1-5樓/5樓,無車位,2,GS113806HB,2025-10-02 03:13:47
崇孝2F河岸景觀美三房,基隆市七堵區崇孝街,43.8年,公寓,35.86,29.05,3房2廳2衛,2樓/5樓,無車位,1,XS130147HB,2025-10-02 03:13:47
皇家翡翠3房+車位(承租),基隆市安樂區麥金路,30.3年,大樓,41.04,31.51,3房2廳2衛,2樓/12樓,無車位,798,XS131282HB,2025-10-02 03:13:47
百福超大1F,基隆市七堵區百二街,31.5年,店面,29.32,25.63,3房3廳2衛,1樓/5樓,無車位,1,XS132922HB,2025-10-02 03:13:47
車站旁黃金透店,基隆市中山區中山二路,56.4年,別墅/透天,16.47,16.47,3房1廳1衛,1-3樓/3樓,無車位,958,XS134656HB,2025-10-02 03:13:47
中正一樓絕美雙車位,基隆市中正區中正路,47.0年,公寓,22.45,22.45,3房2廳2衛,1樓/2樓,無車位,698,XS134781HB,2025-10-02 03:13:47
信義大街成家屋,基隆市信義區東光路,29.9年,公寓,32.48,28.68,3房2廳2衛,5樓/5樓,無車位,398,XS136140HB,2025-10-02 03:13:47
復興路兩房A,基隆市中山區復興路,42.3年,公寓,27.65,27.65,2房2廳1衛,4樓/5樓,無車位,478,YS169962HB,2025-10-02 03:13:47
華城收租大三房,基隆市暖暖區碇內街,30.2年,華廈,29.63,22.42,3房2廳2衛,4樓/6樓,無車位,420,XB09236GH,2025-10-02 03:13:47
愛三路商用店面,基隆市仁愛區愛三路,72.1年,店面,78.65,78.65,3廳1衛,1-2樓/2樓,無車位,15,XB09256GH,2025-10-02 03:13:47
安樂天驕電梯3房+車位,基隆市安樂區樂利三街,28.7年,大樓,54.67,34.71,3房2廳2衛,16樓/20樓,坡道機械車位,1,YB04858GH,2025-10-02 03:13:56
培德路五樓屋,基隆市信義區培德路,29.4年,公寓,32.4,29.41,3房2廳2衛,5樓/5樓,無車位,398,XS130120HB,2025-10-02 03:13:56
東明電梯收租透天店面,基隆市信義區東明路,43.3年,別墅/透天,86.3,83.04,8房1廳9衛,1-5樓/0樓,無車位,3,XS131683HB,2025-10-02 03:13:56
中平街精品2房,基隆市安樂區中平街,47.1年,公寓,20.81,20.81,2房2廳1衛,4樓/4樓,無車位,368,XS131701HB,2025-10-02 03:13:56
市區低樓層精裝大四房,基隆市仁愛區劉銘傳路,54.4年,公寓,38.99,38.99,4房2廳2衛,2樓/0樓,無車位,968,YS168180HB,2025-10-02 03:13:56
夢悅城2金店面租售S9,基隆市中山區復興路,1.7年,店面,69.55,39.48,,1樓/13樓,坡道平面車位,3,WS59557HB,2025-10-02 03:13:56
龍邸中國3房+平車,基隆市安樂區基金一路,28.8年,華廈,44.82,31.79,3房2廳2衛,5樓/7樓,坡道平面車位,868,XB09042GH,2025-10-02 03:13:56
安樂超值小資宅,基隆市安樂區安樂路一段,43.8年,公寓,13.88,9.33,2房1廳1衛,-1樓/4樓,無車位,426,XS130466HB,2025-10-02 03:13:56
崇佑旁超值隔套房,基隆市信義區義七路,39.2年,公寓,28.7,20.62,4房4衛,1樓/5樓,無車位,360,XS131616HB,2025-10-02 03:13:56
都更金店面,基隆市仁愛區成功一路,45.7年,店面,13.95,13.95,1廳1衛,1樓/5樓,無車位,980,XS132667HB,2025-10-02 03:13:56
新橫濱旁精緻美三房,基隆市中山區復興路,45.0年,公寓,30.1,30.1,3房2廳2衛,3樓/4樓,無車位,598,XS133004HB,2025-10-02 03:13:56
安定派出所權利透天A,基隆市安樂區安一路,32.8年,其它,34.97,34.97,3房2廳2衛,1-2樓/2樓,無車位,680,XS133686HB,2025-10-02 03:13:56
獨家東明溫馨佳居,基隆市信義區東明路,37.8年,公寓,36.03,36.03,3房3廳1衛,4樓/5樓,無車位,630,XS138029HB,2025-10-02 03:13:56
南榮面寬9米金店面,基隆市仁愛區南榮路,27.7年,店面,42.89,22.03,1衛,1樓/7樓,升降平面車位,2,YS166871HB,2025-10-02 03:13:56
夢悅城店面,基隆市中山區復興路,1.7年,店面,55.57,36.21,,1樓/13樓,無車位,3,YS171197HB,2025-10-02 03:13:56
七堵學區旁邊間二樓,基隆市七堵區崇廉街,49.0年,公寓,26.61,26.61,4房1廳1衛,2樓/4樓,無車位,688,YS172792HB,2025-10-02 03:13:56
I8專任火車站250M透天,基隆市中山區中山一路,39.4年,別墅/透天,41.67,39.33,3房3廳3衛,1-3樓/3樓,無車位,898,ZS182578HB,2025-10-02 03:13:56
基隆東岸碼頭公寓I,基隆市仁愛區孝一路,51.0年,公寓,59.31,59.31,,4樓/5樓,無車位,1,WS56470HB,2025-10-02 03:13:56
基隆觀海~海景3房,基隆市中正區觀海街,26.7年,大樓,46.39,27.97,3房2廳2衛,15樓/15樓,坡道平面車位,890,WS59695HB,2025-10-02 03:13:56
七堵村日VILLA透天,基隆市七堵區泰和街,12.9年,別墅/透天,70.17,60.81,4房2廳3衛,-1-4樓/4樓,無車位,1,WS61584HB,2025-10-02 03:13:56
大慶大城電梯美三房,基隆市安樂區中和路,30.7年,華廈,38.59,30.85,3房2廳2衛,5樓/5樓,無車位,688,XB09235GH,2025-10-02 03:14:05
獨賣~基金交流道旁上堤花園3房,基隆市安樂區基金一路,26.8年,大樓,19.48,15.86,3房2廳1衛,1樓/12樓,無車位,520,CS161693HB,2025-10-02 03:14:05
中正市區美麗海景,基隆市中正區正榮街,47.6年,公寓,22.43,22.43,3房2廳2衛,3樓/4樓,無車位,593,XS133746HB,2025-10-02 03:14:05
東方帝景,基隆市仁愛區仁一路,17.7年,大樓,14.88,10.53,2房2廳2衛,5樓/31樓,無車位,1,XS134570HB,2025-10-02 03:14:05
光華國宅旁1-3樓,基隆市仁愛區成功一路,43.4年,公寓,64.74,59.3,7房2廳5衛,1-3樓/3樓,無車位,1,XS135375HB,2025-10-02 03:14:05
海洋世界三房,基隆市中正區新豐街,29.6年,大樓,35.3,29.88,3房2廳2衛,10樓/14樓,無車位,798,XS136080HB,2025-10-02 03:14:05
復興路金店面,基隆市中山區復興路,44.9年,店面,20.16,20.16,1衛,1樓/4樓,無車位,1,XS138270HB,2025-10-02 03:14:05
獨家城上城精裝玄關兩房+車位,基隆市安樂區麥金路,9.7年,大樓,27.39,15.35,2房1廳1衛,15樓/25樓,坡道平面車位,1,XS138304HB,2025-10-02 03:14:05
彩虹屋旁全新裝潢一樓,基隆市中正區正濱路,31.2年,公寓,28.49,25.51,3房3廳2衛,1樓/5樓,無車位,798,XS138385HB,2025-10-02 03:14:05
武聖街超值2樓3房,基隆市安樂區武聖街,35.0年,公寓,30.43,28.33,3房1廳1衛,2樓/0樓,無車位,438,YS168186HB,2025-10-02 03:14:05
公園街6房6衛市區高投報屋,基隆市仁愛區公園街,44.1年,公寓,26.18,26.18,6房6衛,4-5樓/5樓,無車位,768,YS171017HB,2025-10-02 03:14:05
微笑台北4房龍頭大戶,基隆市信義區孝東路,8.0年,大樓,73.26,45.13,4房2廳2衛,4樓/15樓,坡道平面車位,2,YS177540HB,2025-10-02 03:14:05
近市區平地超值4+5,基隆市仁愛區華四街,52.3年,公寓,25.94,25.94,7房2廳5衛,4樓/4樓,無車位,868,YS177924HB,2025-10-02 03:14:05
穩定收租2樓,基隆市安樂區中和路,29.1年,公寓,82.13,60.28,,2樓/5樓,其他,1,YS178285HB,2025-10-02 03:14:05
中山唯美溫馨大2房,基隆市中山區文化路,37.1年,公寓,21.23,21.23,2房1廳1衛,3樓/4樓,無車位,598,YS178932HB,2025-10-02 03:14:05
復興路郵局旁2樓,基隆市中山區復興路,51.3年,公寓,24.76,23.49,3房2廳2衛,2樓/4樓,無車位,625,YS180788HB,2025-10-02 03:14:05
日出新台北華廈方正2房,基隆市七堵區福五街,33.0年,華廈,29.58,20.61,2房1廳1衛,2樓/7樓,無車位,788,ZS196351HB,2025-10-02 03:14:05
基隆中山區住一土地,基隆市中山區德安段,,土地,4190.98,,,0樓/0樓,無車位,54,WS42362HB,2025-10-02 03:14:05
傳家寶稀有金店面,基隆市中山區中華路,54.5年,店面,37.84,37.84,2房2廳4衛,-1-3樓/3樓,無車位,1,WS48741HB,2025-10-02 03:14:05
國城採光2樓,基隆市安樂區樂利三街,44.5年,公寓,26.44,26.44,3房1廳1衛,2樓/0樓,無車位,456,XB09122GH,2025-10-02 03:14:05
哈囉早安兩房加車位,基隆市中正區新豐街,4.0年,華廈,34.88,18.5,2房2廳1衛,2樓/9樓,坡道機械車位,998,XS130287HB,2025-10-02 03:14:13
城上城天際大戶,基隆市安樂區麥金路,9.7年,大樓,105.52,65.62,3房2廳3衛,20樓/25樓,其他,3,XS131074HB,2025-10-02 03:14:13
市立醫院平地公寓,基隆市信義區東信路,49.0年,公寓,17.84,17.84,2房1廳1衛,2樓/4樓,無車位,382,XS131472HB,2025-10-02 03:14:13
信義之心2房+車位,基隆市信義區崇法街,5.4年,華廈,38.41,19.49,2房2廳1衛,3樓/9樓,坡道平面車位,1,XS132033HB,2025-10-02 03:14:13
吉祥港景整層,基隆市仁愛區愛三路,42.3年,大樓,288.82,247.97,,10樓/11樓,無車位,9,XS133476HB,2025-10-02 03:14:13
翡翠宮廷,基隆市信義區深澳坑路,26.3年,華廈,34.28,31.07,3房2廳2衛,4樓/6樓,無車位,688,XS133931HB,2025-10-02 03:14:13
豐稔街青年好成家,基隆市中正區豐稔街,31.6年,公寓,38.64,38.08,4房1廳2衛,4樓/5樓,無車位,638,XS136177HB,2025-10-02 03:14:13
新豐平靜美屋,基隆市中正區新豐街,41.5年,公寓,27.46,27.46,3房2廳1衛,2樓/4樓,無車位,398,XS136527HB,2025-10-02 03:14:13
龍邸中國前區四房,基隆市安樂區基金一路,28.9年,華廈,37.48,33.02,4房2廳2衛,6樓/7樓,無車位,750,XS137139HB,2025-10-02 03:14:13
東明電梯4房,基隆市信義區東明路,32.5年,華廈,41.04,33.23,4房2廳2衛,4樓/6樓,無車位,1,XS138685HB,2025-10-02 03:14:13
中華路首選3樓,基隆市中山區中華路,44.9年,公寓,30.44,30.44,3房2廳1衛,3樓/4樓,無車位,498,YS156042HB,2025-10-02 03:14:13
銘傳2樓四房美屋,基隆市仁愛區劉銘傳路,54.4年,公寓,38.99,30.11,4房2廳2衛,2樓/4樓,無車位,968,YS180853HB,2025-10-02 03:14:13
新橫濱黃金店面附平車,基隆市中山區復興路,2.8年,店面,84.69,45.75,1廳1衛,1樓/15樓,其他,4,YS181219HB,2025-10-02 03:14:13
基隆電梯幸福華城,基隆市暖暖區碇內街,30.2年,華廈,32.26,20.53,2房2廳1衛,2樓/6樓,無車位,398,TB11016GH,2025-10-02 03:14:13
綠葉美妝透天別墅,基隆市七堵區綠葉街,26.1年,別墅/透天,61.53,55.32,4房2廳3衛,1-4樓/4樓,坡道平面車位,988,XS113605HB,2025-10-02 03:14:13
琉璃圓賺錢屋,基隆市暖暖區東碇路,18.2年,華廈,48.26,27.41,3房2廳2衛,6樓/8樓,坡道平面車位,1,XS133338HB,2025-10-02 03:14:13
南榮電梯,基隆市仁愛區南榮路,31.5年,華廈,30.41,22.75,3房2廳2衛,7樓/7樓,無車位,958,XS134635HB,2025-10-02 03:14:13
安和一街機能無敵3房,基隆市安樂區安和一街,45.2年,公寓,21.9,21.9,3房1廳1衛,4樓/5樓,無車位,468,XS137222HB,2025-10-02 03:14:13
國家新城美2F,基隆市安樂區樂利三街,44.5年,公寓,26.32,26.32,3房2廳1衛,2樓/5樓,無車位,456,XS138820HB,2025-10-02 03:14:13
基隆中山全民收租,基隆市中山區復興路,31.0年,公寓,24.37,21.88,11房6衛,5樓/5樓,無車位,698,YS136582HB,2025-10-02 03:14:13
武聖美三樓,基隆市安樂區武聖街,35.5年,公寓,31.9,30.02,4房2廳1衛,3樓/5樓,無車位,558,YS167235HB,2025-10-02 03:14:23
東信路美3房,基隆市信義區東信路,45.7年,公寓,30.68,30.68,3房2廳2衛,3樓/4樓,無車位,698,YS168310HB,2025-10-02 03:14:23
南榮權利大透天,基隆市仁愛區南榮路,3.0年,別墅/透天,38.39,38.39,5房2廳2衛,1-2樓/2樓,無車位,368,YS178956HB,2025-10-02 03:14:23
仁愛文教特區1樓,基隆市仁愛區仁二路,56.5年,公寓,26.17,26.17,5房2廳2衛,1樓/4樓,無車位,1,YS179748HB,2025-10-02 03:14:23
J10新橫濱黃金店面,基隆市中山區復興路,1.7年,店面,71.91,41.06,1廳,1樓/13樓,坡道平面車位,4,WS59063HB,2025-10-02 03:14:23
基隆市市區店面,基隆市仁愛區仁四路,64.7年,店面,65.16,65.16,,1-4樓/4樓,無車位,5,YB04866GH,2025-10-02 03:14:23
暖暖源遠路一樓,基隆市暖暖區源遠路,43.8年,公寓,31.17,24.32,3房2廳1衛,1樓/5樓,無車位,698,XS130362HB,2025-10-02 03:14:23
台北EGO長庚商圈電梯華廈,基隆市安樂區樂利二街,29.5年,華廈,36.28,29.48,3房2廳2衛,4樓/7樓,無車位,798,XS133530HB,2025-10-02 03:14:23
暖暖大路邊二樓公寓,基隆市暖暖區東勢街,44.8年,公寓,24.43,24.43,3房1廳1衛,2樓/4樓,無車位,599,XS134212HB,2025-10-02 03:14:23
中正路精美裝潢4房,基隆市中正區中正路,40.7年,公寓,32.96,32.96,4房2廳2衛,4樓/5樓,無車位,598,XS135949HB,2025-10-02 03:14:23
雪梨灣面海大戶雙車,基隆市中正區和豐街,1.2年,大樓,73.44,34.9,4房2廳2衛,3樓/11樓,其他,1,XS136479HB,2025-10-02 03:14:23
勤家樸真三房車位,基隆市安樂區武崙街,0.8年,華廈,44.03,24.01,3房2廳1.5衛,7樓/7樓,升降平面車位,1,XS137085HB,2025-10-02 03:14:23
中平小資3樓,基隆市安樂區中平街,45.8年,公寓,22.19,22.19,2房2廳1衛,3樓/4樓,無車位,398,XS138098HB,2025-10-02 03:14:23
廟口市區便宜公寓,基隆市安樂區新西街,43.1年,公寓,30.83,30.83,2房2廳2衛,5樓/5樓,無車位,398,YS165951HB,2025-10-02 03:14:23
近市區電梯透天店面收租屋,基隆市信義區東明路,43.3年,華廈,86.3,83.04,8房1廳9衛,1-5樓/5樓,無車位,2,YS166914HB,2025-10-02 03:14:23
大武崙優質別墅,基隆市安樂區武聖街,28.8年,別墅/透天,193.08,84.05,7房3廳6衛,1-3樓/3樓,其他,2,YS168848HB,2025-10-02 03:14:23
新橫濱商圈氣質美3房,基隆市中山區復興路,45.0年,公寓,30.1,30.1,3房2廳2衛,3樓/4樓,無車位,598,YS172249HB,2025-10-02 03:14:23
水美稀有一樓3房車位,基隆市中正區觀海街,26.7年,大樓,46.26,27.97,3房2廳2衛,1樓/15樓,坡道平面車位,838,YS174753HB,2025-10-02 03:14:23
市中心車位B,基隆市仁愛區仁一路,15.8年,單售車位,0,0,,--,無車位,150,YS178711HB,2025-10-02 03:14:23
大慶大城漂亮三房,基隆市安樂區中和路,30.7年,公寓,39.13,34.2,3房2廳2衛,4樓/5樓,無車位,598,YS181211HB,2025-10-02 03:14:23
603*祥豐超便宜透天,基隆市中正區祥豐街,54.8年,別墅/透天,16.87,16.87,,1-2樓/2樓,無車位,388,ZS194183HB,2025-10-02 03:14:33
基隆/星河繪高樓層/景觀美3房,基隆市中正區調和街,6.6年,大樓,49.03,28.14,3房2廳2衛,12樓/14樓,坡道平面車位,1,WS46629HB,2025-10-02 03:14:33
七堵國小旁美寓,基隆市七堵區崇智街,50.2年,公寓,18.1,18.1,2房2廳1衛,4樓/0樓,無車位,398,XB09299GH,2025-10-02 03:14:33
橘郡優質一樓,基隆市安樂區麥金路,28.2年,大樓,45.32,31.14,4房2廳2衛,1樓/12樓,無車位,1,XS131409HB,2025-10-02 03:14:33
信一路大四房電梯華廈,基隆市信義區信一路,34.0年,華廈,50.26,45.47,4房2廳2衛,2樓/8樓,無車位,1,XS132183HB,2025-10-02 03:14:33
台北大國超級大戶平面大車位,基隆市安樂區武嶺街,29.5年,華廈,60.81,38.4,3房2廳2衛,7樓/7樓,其他,1,XS133983HB,2025-10-02 03:14:33
七堵熊讚三房,基隆市七堵區泰和街,31.9年,公寓,25.32,20.52,3房2廳2衛,4樓/4樓,無車位,598,XS134639HB,2025-10-02 03:14:33
國城山海關五房樓中樓+平面車位,基隆市安樂區樂利三街,34.1年,大樓,75.84,49.72,5房2廳3衛,16-17樓/17樓,坡道平面車位,1,XS134776HB,2025-10-02 03:14:33
經國學院雅寓(2),基隆市中山區復興路,42.3年,公寓,30.44,25.36,2房1廳1衛,4樓/5樓,無車位,498,XS135996HB,2025-10-02 03:14:33
武隆街悅靜的電梯華廈,基隆市安樂區武隆街,26.8年,華廈,36.21,28.7,3房2廳2衛,4樓/7樓,無車位,798,XS136744HB,2025-10-02 03:14:33
早安國揚景觀兩房+車位,基隆市中正區新豐街,4.0年,華廈,34.89,18.5,2房1廳1衛,2樓/9樓,其他,958,XS137622HB,2025-10-02 03:14:33
北寧路海景裝潢美宅有車位,基隆市中正區北寧路,35.0年,公寓,43.07,36.37,3房2廳2衛,4樓/5樓,其他,798,XS138033HB,2025-10-02 03:14:33
成功光華海景房,基隆市仁愛區成功一路,28.3年,大樓,50.37,33.03,3房2廳2衛,10樓/14樓,坡道平面車位,1,XS138753HB,2025-10-02 03:14:33
培德路美3房,基隆市信義區培德路,45.5年,公寓,20.94,20.94,3房2廳1衛,4樓/5樓,無車位,496,YS166205HB,2025-10-02 03:14:33
深美五期御花園精緻透天,基隆市信義區教忠街,19.0年,別墅/透天,73.94,65.47,5房3廳3衛,1-4樓/4樓,無車位,2,YS168165HB,2025-10-02 03:14:33
龍邸三房+平面車位,基隆市安樂區基金一路,28.8年,華廈,44.82,31.79,3房2廳2衛,5樓/7樓,坡道平面車位,818,YS175570HB,2025-10-02 03:14:33
陽光清境4房+平車,基隆市安樂區樂利三街,33.3年,公寓,57.58,41.65,4房2廳2衛,3-4樓/5樓,無車位,850,YS178601HB,2025-10-02 03:14:33
綠葉優質透天,基隆市七堵區綠葉街,26.3年,別墅/透天,73.87,58.49,5房3廳5衛,-1-5樓/5樓,其他,1,ZS191614HB,2025-10-02 03:14:33
市區獨棟明亮採光大空間鼎佳,基隆市仁愛區劉銘傳路,49.0年,公寓,14.08,14.08,2房2廳1衛,4樓/4樓,無車位,468,QS37410HB,2025-10-02 03:14:33
百福社區精美4+5,基隆市七堵區福一街,45.0年,公寓,29.59,29.59,2房1廳1衛,4樓/4樓,無車位,688,WB01296GH,2025-10-02 03:14:33
暖暖景觀三房車,基隆市暖暖區暖碇路,6.3年,華廈,48.05,30.51,3房2廳2衛,9樓/10樓,其他,1,WS60130HB,2025-10-02 03:14:43
三坑精美電梯三房,基隆市仁愛區南榮路,30.0年,華廈,25.85,23.59,3房2廳2衛,2樓/7樓,無車位,850,XS130093HB,2025-10-02 03:14:43
城上城大戶亮屋大3房+車位,基隆市安樂區麥金路,9.7年,大樓,74.73,47.81,3房2廳2衛,5樓/18樓,其他,3,XS132944HB,2025-10-02 03:14:43
維也納樓中樓華廈,基隆市安樂區樂利二街,17.8年,華廈,47.01,29.21,3房3廳3衛,2-3樓/10樓,無車位,1,XS133171HB,2025-10-02 03:14:43
東信設計師的家,基隆市信義區東信路,52.3年,公寓,28.64,28.64,3房2廳2衛,2樓/4樓,無車位,796,XS134388HB,2025-10-02 03:14:43
國揚大地前區三房,基隆市安樂區基金一路,29.4年,公寓,30.46,25.69,3房2廳2衛,4樓/5樓,無車位,528,XS136945HB,2025-10-02 03:14:43
銘傳時尚1樓,基隆市仁愛區劉銘傳路,54.4年,公寓,21.07,21.07,3房2廳1衛,1樓/4樓,無車位,738,XS138025HB,2025-10-02 03:14:43
微笑景觀2房+平車,基隆市信義區孝東路,8.0年,大樓,40.54,21.39,2房2廳1衛,12樓/15樓,其他,1,XS138555HB,2025-10-02 03:14:43
麗景電梯三房,基隆市信義區深溪路,28.2年,華廈,39.64,33.88,3房2廳2衛,4樓/7樓,無車位,798,XS138677HB,2025-10-02 03:14:43
夢悅城店面,基隆市中山區復興路,1.7年,店面,60.57,39.48,,1樓/13樓,無車位,3,YS171208HB,2025-10-02 03:14:43
天驕精美三房+車位,基隆市安樂區樂利三街,28.7年,大樓,54.67,34.71,3房2廳2衛,16樓/20樓,其他,1,YS171953HB,2025-10-02 03:14:43
東明靜美庭院1樓四房,基隆市信義區東明路,35.3年,公寓,36.77,27.88,4房2廳2衛,1樓/5樓,無車位,998,YS180786HB,2025-10-02 03:14:43
綠葉街豪華電梯透天別墅,基隆市七堵區綠葉街,17.1年,別墅/透天,78.64,71.02,4房4廳4衛,1樓/4樓,無車位,2,WS21129HB,2025-10-02 03:14:43
麥金路低總價電梯3房,基隆市安樂區麥金路,30.3年,大樓,40.82,31.29,3房2廳2衛,2樓/12樓,無車位,798,XS133066HB,2025-10-02 03:14:43
中正精裝海景一樓,基隆市中正區中正路,47.0年,公寓,22.46,22.46,3房2廳2衛,1樓/2樓,無車位,698,XS134615HB,2025-10-02 03:14:43
橘郡前區雅緻三房,基隆市安樂區麥金路,28.2年,大樓,34.32,25.9,3房2廳2衛,2樓/12樓,無車位,1,XS136632HB,2025-10-02 03:14:43
東光路透天屋,基隆市信義區東光路,49.8年,別墅/透天,23.12,23.12,6房2廳1衛,1-2樓/2樓,無車位,868,XS137571HB,2025-10-02 03:14:43
豐稔街舒適大三房,基隆市中正區豐稔街,31.6年,公寓,38.64,38.08,3房1廳2衛,4樓/5樓,無車位,638,XS137962HB,2025-10-02 03:14:43
近廟口美２房,基隆市仁愛區南榮路,45.3年,公寓,16.17,16.17,2房1廳1衛,5樓/6樓,無車位,338,XS138168HB,2025-10-02 03:14:43
銘傳國中旁路邊一樓有車庫,基隆市仁愛區劉銘傳路,47.7年,公寓,26.52,26.52,3房1廳1衛,1樓/5樓,其他,798,YS175315HB,2025-10-02 03:14:43
獅球路全新裝潢透天(Ⅱ),基隆市仁愛區獅球路,63.1年,別墅/透天,25.04,25.04,4房2廳2衛,1-2樓/2樓,無車位,680,YS177290HB,2025-10-02 03:14:55
